question,detail_id
หลวงทัศนัยนิยมศึก มียศอะไร,5aGQvAr75xD87XahrRgU
หลวงทัศนัยนิยมศึก มีชื่อจิงว่าอะไร,5aGQvAr75xD87XahrRgU
หลวงทัศนัยนิยมศึก เกิดวันที่เท่าไร,5aGQvAr75xD87XahrRgU
หลวงทัศนัยนิยมศึก มีอดีตอาชีพอะไร,5aGQvAr75xD87XahrRgU
หลวงทัศนัยนิยมศึก ทำการปฏิวัติสยามในปีอะไร,5aGQvAr75xD87XahrRgU
พ.ศ. 2133 ใครเป็นผู้สร้างกล้องจุลทรรศน์ชนิดเลนส์ประกอบ,5d3tt5jfmHsPZQ8Lnb16
พ.ศ. 2208 ใครเป็นผู้สร้างกล้องจุลทรรศน์ชนิดเลนส์ประกอบที่มีลำกล้องรูปร่างสวยงาม,5d3tt5jfmHsPZQ8Lnb16
พ.ศ. 2208 ใครเป็นผู้สร้างกล้องจุลทรรศน์ชนิดเลนส์เดียวจากแว่นขยายที่เขาฝนเอง แว่นขยายบางอันขยายได้ถึง 270 เท่า,5d3tt5jfmHsPZQ8Lnb16
พ.ศ. 2367 ใครเป็นผู้ศึกษาเนื้อเยื่อพืช และสัตว์พบว่าประกอบด้วยเซลล์,5d3tt5jfmHsPZQ8Lnb16
โรเบิร์ต บราวน์ เป็นนักศึกษาประเทศอะไร,5d3tt5jfmHsPZQ8Lnb16
หอพลังความร้อนจากดวงอาทิตย์คืออะไร,5gccHR69JfhQRicXh4Rv
หอพลังความร้อนจากดวงอาทิตย์มีลักษณะเป็นอย่างไร,5gccHR69JfhQRicXh4Rv
หอพลังความร้อนจากดวงอาทิตย์มีหลักการทำงานอย่างไร,5gccHR69JfhQRicXh4Rv
การออกแบบหอพลังความร้อนจากดวงอาทิตย์ในตอนแรกใช้ทำอะไร,5gccHR69JfhQRicXh4Rv
อากิเลส โฮเซ กุซมัน มาตูเตเกิดวันที่เท่าไหร่,5ge4VMHkcwSTEDeS2D3o
อากิเลส โฮเซ กุซมัน มาตูเตได้แชมป์เรียกชื่อว่าอะไร,5ge4VMHkcwSTEDeS2D3o
อากิเลส โฮเซ กุซมัน มาตูเตป้องกันตำแหน่งครั้งแรกแพ้ให้กับใคร,5ge4VMHkcwSTEDeS2D3o
อากิเลส โฮเซ กุซมัน มาตูเตแพ้ครั้งสุดท้ายใ้ห้กับใคร,5ge4VMHkcwSTEDeS2D3o
อากิเลส โฮเซ กุซมัน มาตูเตหยุดชกไปกี่ปี,5ge4VMHkcwSTEDeS2D3o
ทางหลวงรัฐออนแทรีโอหมายเลข 416 เป็นทางหลวงของรัฐใด,5mNjT8DEshOr1YT4vqps
ทางหลวงรัฐออนแทรีโอหมายเลข 416 เชื่อมเส้นทางใดกับเส้นทางใด,5mNjT8DEshOr1YT4vqps
ทางหลวงรัฐออนแทรีโอหมายเลข 416 มีความยาวเท่าไหร่,5mNjT8DEshOr1YT4vqps
ทางหลวงรัฐออนแทรีโอหมายเลข 416 เป็นเส้นทางการค้าสำคัญระหว่างรัฐใด,5mNjT8DEshOr1YT4vqps
ต้นขิงมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,5mlQAZfwDPn0UTTiIOE2
ต้นขิงเป็นพืชสมุนไพร และมีชื่อทางสามัญว่าอย่างไร,5mlQAZfwDPn0UTTiIOE2
ต้นขิงนอกจากจะมีชื่อสามัญ ยังมีชื่อพื้นเมืองที่ใช้เรียกกัน จงยกตัวอย่าง,5mlQAZfwDPn0UTTiIOE2
ต้นขิงมีลักษณะทางพรรณไม้เป็นอย่างไร จงอธิบาย,5mlQAZfwDPn0UTTiIOE2
ต้นขิงเป็นพืชสมุนไพร มีสรรพคุณทางยาอย่างไรบ้าง จงอธิบาย,5mlQAZfwDPn0UTTiIOE2
หญ้าข้าวนก มีลักษณะเเบบใด,5nyrklJN2F6DZXnf2lu1
หญ้าข้าวนกส่วนมากพบที่ทวีปใด,5nyrklJN2F6DZXnf2lu1
สปีดเดมอน เป็นเพลงแนวอะไร,5q2JkZyov50boGNbcweM
สปีดเดมอน เป็นเพลงของใคร,5q2JkZyov50boGNbcweM
สปีดเดมอน มาจากสตูดิโออัลบั้มที่เท่าไร,5q2JkZyov50boGNbcweM
สปีดเดมอน เพลงที่แต่งและร่วมผลิตโดยใคร,5q2JkZyov50boGNbcweM
สปีดเดมอน ว่างจำหน่ายเมื่อไร,5q2JkZyov50boGNbcweM
โคเอ็กซ์อควาเรี่ยมคืออะไร,5sryB0DBq54oLqB0w8Po
โคเอ็กซ์อควาเรี่ยมตั้งอยู่ที่ใด,5sryB0DBq54oLqB0w8Po
การมาเยือนโคเอ็กซ์อควาเรี่ยมสามารถทำได้ด้วยวิธีใด,5sryB0DBq54oLqB0w8Po
ส่วนจัดแสดง Korean Fish ประกอบไปด้วยอะไร,5sryB0DBq54oLqB0w8Po
ส่วนจัดแสดง Aqua Gallery ประกอบไปด้วยอะไร,5sryB0DBq54oLqB0w8Po
เบอร์เซิร์ก ประพันธ์โดยใคร,5tqFr8zFIJvE6uQqXJ7H
เบอร์เซิร์ก เป็นมังงะแนวอะไร,5tqFr8zFIJvE6uQqXJ7H
เบอa,5tqFr8zFIJvE6uQqXJ7H
ตัวละครหลักชื่อว่าอะไร,5tqFr8zFIJvE6uQqXJ7H
เอกลักษณ์ของเบอรน์เซิร์ด คืออะไร,5tqFr8zFIJvE6uQqXJ7H
ตีพิมพ์ในนิตยสาร ชื่อว่าอะไร,5tqFr8zFIJvE6uQqXJ7H
เบอรน์เซิร์ดตีพิมพ์สำนักอะไร,5tqFr8zFIJvE6uQqXJ7H
ตีพิมพ์ครั้งแรกในประเทศไทยเมื่อไร,5tqFr8zFIJvE6uQqXJ7H
ตีพิมพ์ครั้งแรกสำนักไทยชื่อว่าอะไร,5tqFr8zFIJvE6uQqXJ7H
ตีพิมพ์ในปัจจุบันกี่เล่ม,5tqFr8zFIJvE6uQqXJ7H
ฉบับอนิเมะได้ลิขสิทธิ์จัดจำหน่ายโดยค่ายอะไร,5tqFr8zFIJvE6uQqXJ7H
การแปลและตีพิมพ์จัดจำหน่ายในอีกหลายประเทศอะไรบ้าง,5tqFr8zFIJvE6uQqXJ7H
ใครเป็นผู้ถือหุ้นของไอร่า แฟคตอริ่ง,5yERFFHH3ae4SemDO16v
วัตถุประสงค์ของการจัดตั้งไอร่า แฟคตอริ่งคืออะไร,5yERFFHH3ae4SemDO16v
ไอร่า แฟคตอริ่งก่อตั้งเมื่อไหร่,5yERFFHH3ae4SemDO16v
จอห์น วิลค์ส บูธ เกิดวันที่เท่าไร,618WWXQ2DDjrCzzEpK0x
จอห์น วิลค์ส บูธ เสียชีวิตวันที่เท่าไร,618WWXQ2DDjrCzzEpK0x
จอห์น วิลค์ส บูธ มีอาชีพอะไร,618WWXQ2DDjrCzzEpK0x
จอห์น วิลค์ส บูธ แสดงเป็นอะไร,618WWXQ2DDjrCzzEpK0x
จอห์น วิลค์ส บูธ แสดงที่โรงละครอะไร,618WWXQ2DDjrCzzEpK0x
ซากุ เป็นเมืองในจังหวัดอะไร,61LfzLFmfqUwVELckVe9
ซากุ อยู่ในประเทศอะไร,61LfzLFmfqUwVELckVe9
ซากุ มีขนาดพื้นที่ทั้งสิ้นเท่าไร,61LfzLFmfqUwVELckVe9
ซากุ มีจำนวนประชากรเท่าไร,61LfzLFmfqUwVELckVe9
ซากุ หลังจากการสถาปนาเมืองซากุขึ้นในปีอะไร,61LfzLFmfqUwVELckVe9
บานบุรีสีม่วงมีชื่อวิทยาศาสตร์ว่าอะไร,62qEex8wJXXE67oeMnIT
ชื่อสามัญของบานบุรีสีม่วงชื่อว่าอะไร,62qEex8wJXXE67oeMnIT
ถิ่นกำเนิดของบานบุรีสีม่วงคือที่ใด,62qEex8wJXXE67oeMnIT
บานบุรีสีม่วงมีลักษณะแบบใด,62qEex8wJXXE67oeMnIT
กาปรี เป็นเกาะที่ไหน,68qRgEKyvHcgMr2FMlft
กาปรี อยู่อ่าวอะไร,68qRgEKyvHcgMr2FMlft
กาปรี อยู่แคว้นอะไร,68qRgEKyvHcgMr2FMlft
กาปรี อยู่ประเทศอะไร,68qRgEKyvHcgMr2FMlft
กาปรี ถูกใครเข้ายึดครอง,68qRgEKyvHcgMr2FMlft
เวิลด์ไวด์เว็บภาษาอังกฤษคืออะไร,69CnhQNrp5KxUU37kPtK
เวิลด์ไวด์เว็บเรียกสั้นๆว่าอะไร,69CnhQNrp5KxUU37kPtK
เวิลด์ไวด์เว็บคืออะไร,69CnhQNrp5KxUU37kPtK
เวิลด์ไวด์เว็บต่างจากอินเทอร์เน็ตอย่างไร,69CnhQNrp5KxUU37kPtK
จำนวนตำบลของอำเภอสองพี่น้อง?,6AhfJkzn0OQr3u2cibdT
จำนวนหมู่บ้านของอำเภอสองพี่น้อง?,6AhfJkzn0OQr3u2cibdT
จำนวนองค์กรปกครองส่วนท้องถิ่นของอำเภอสองพี่น้อง,6AhfJkzn0OQr3u2cibdT
ต้นสะแกมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,6CraWdogrBV5gIT0FxYa
ต้นสะแกจัดเป็นพรรณไม้ที่อยู่ในวงศ์พรรณไม้ชนิดใด,6CraWdogrBV5gIT0FxYa
ต้นสะแกเป็นพรรณไม้ที่มีชื่อเรียกตามพื้นเมืองว่าอย่างไีร จงยกตัวอย่าง,6CraWdogrBV5gIT0FxYa
ต้นสะแกมีลักษณะทางพรรณไม้เป็นอย่างไรจงอธิบาย,6CraWdogrBV5gIT0FxYa
ต้นสะแกมีสรรพคุณทางยาช่วยทางด้านใดบ้าง อธิบาย,6CraWdogrBV5gIT0FxYa
ปลากดเหลืองมีชื่อทางวิทยาศาสตร์ว่าอย่างไร,6EmAR4TYUuNg7Wux0bFB
ปลากดเหลืองเป็นปลาน้ำจืดที่จัดอยู่ในวงศ์ของพันธุ์สัตว์น้ำชนิดใด,6EmAR4TYUuNg7Wux0bFB
จงอธิบายลักษณะปลากดเหลืองมาพอมาความเข้าใจ,6EmAR4TYUuNg7Wux0bFB
ปลากดเหลืองพบในแหล่งน้ำนิ่งและแม่น้ำขนาดใหญ่ทั่วประเทศยกเว้นที่ใด,6EmAR4TYUuNg7Wux0bFB
